,x,sin(label),sin(prediction),cos(label),cos(prediction)
0,146.06595272328605,0.5582382345524843,0.4807018292943788,-0.8296807057439177,-0.7457095719425542
1,96.75026959531894,0.9930679038921649,0.9705905145776156,-0.11754207016733027,-0.07461858447684744
2,128.8063225690364,0.7792688146772868,0.6459453503918338,-0.6266898072184168,-0.575713868398901
3,96.88684450261212,0.9927848999889066,0.9712971546824037,-0.11990889188887005,-0.07686074631498485
4,302.1679692936958,-0.8464909337219299,-0.9838544560255673,0.5324031359097873,0.37288758283264123
5,190.1710392866865,-0.1765872464029157,-0.11196485921965349,-0.9842849914571672,-0.9621376831092887
6,139.34416970237706,0.6515137592515172,0.5839201634089299,-0.758636817921432,-0.657011681803148
7,124.23771865767138,0.8267103672946463,0.8062990209823387,-0.5626277353699789,-0.46591641130127504
8,126.88880504422893,0.7998019586316747,0.7219972154233745,-0.6002639644097727,-0.4528349073461678
9,153.97123353766847,0.4388223485802905,0.29816834743663834,-0.8985738402526963,-0.8588798968681165
10,211.33120176789217,-0.5199843505280529,-0.40522788240650365,-0.8541757870637161,-0.831744803088657
11,186.8137652892695,-0.1186425244733107,-0.11262729578748087,-0.992937032941465,-0.9618431454244101
12,191.7518258928957,-0.2036729511039967,-0.13863720705462146,-0.9790389823641288,-0.9502784169347815
13,135.53440356099986,0.7004808628766959,0.6124220248626593,-0.7136711853112185,-0.5298667334322649
14,128.41586672659258,0.7835214149223009,0.6965021853192456,-0.6213647820388243,-0.5602673592296871
15,211.62615155836153,-0.5243746057800077,-0.2860812167862059,-0.8514876821264424,-0.8847207177002555
16,147.89684635948328,0.5314452054984768,0.35893940345936964,-0.8470926711716267,-0.8379095579942317
17,157.02977560658928,0.3902527056030145,0.24144072068508937,-0.9207077852226117,-0.9228550087234116
18,290.2258757244733,-0.9383369846638812,-0.9154957156000048,0.3457220027882157,0.20689476290616104
19,174.20452150382312,0.1009777857290266,0.08313692147206109,-0.9948886806016354,-1.0488853501185644
20,219.47188584560632,-0.6356995194486218,-0.4066536377569703,-0.7719366042446694,-0.8311108726860718
21,92.1942726050406,0.9992667487364248,0.8336936177788923,-0.03828792067656541,0.026682912080829402
22,300.21851695947873,-0.8641121898739734,-0.9331036770908767,0.5032992383375978,0.2496514778899519
23,132.2657626753239,0.7400331242525509,0.597075315340172,-0.6725704238286192,-0.6168097043102911
24,149.62428450563223,0.5056681469347853,0.44141562180412225,-0.8627280713965093,-0.7794691142356656
25,186.30344925356934,-0.10979414816818184,-0.07418681451945919,-0.9939543475572826,-0.9789348503637092
26,271.1757615745701,-0.9997894535008499,-0.8638280681125985,0.020519470472497442,-0.05981588496363788
27,75.92261624295807,0.9699681013673109,0.8724841537030502,0.24323215726933334,0.2366718969732864
28,122.89240664969718,0.8396918435078375,0.8396580062200353,-0.5430631712300229,-0.4372502675085306
29,196.548171372926,-0.2848213710230106,-0.19181974108386868,-0.9585806103863006,-0.926631986152233
30,158.8392181144674,0.3609863235519477,0.26750929280082647,-0.9325711094648218,-0.8387998041483721
31,158.23776085835271,0.37075583514558347,0.3135347924687032,-0.9287303756771936,-0.8893600541411768
32,111.63468110219765,0.929553489993868,1.0047788069940822,-0.3686872783813137,-0.2953581630444795
33,139.27590153328026,0.6524172156160262,0.47503489556875733,-0.7578599981314699,-0.7505792985210188
34,206.00957687512232,-0.4385213722945621,-0.2656364160309148,-0.8987207608823188,-0.8938110435891482
35,293.3239948033577,-0.9182806509704096,-0.9273787472147621,0.3959301024844672,0.2357498575835848
36,51.492320917467005,0.7825247171291787,0.6789381392107372,0.6226195203187087,0.6975698594284074
37,179.04985919470755,0.016582325365805846,-0.014784270137609745,-0.9998625037901274,-1.0053468703938229
38,162.47364519142104,0.30114445666766504,0.25184082108181205,-0.9535785317520192,-0.9423751036794228
39,100.87141791443347,0.9820529210563576,0.9900453424155734,-0.18860556790475635,-0.13634855458500827
40,125.88356585459888,0.8102097962738579,0.7762788748342254,-0.586139988417335,-0.4917134138188627
41,142.65829520524494,0.6065672536788482,0.5390574565136766,-0.7950321797037525,-0.6955632383816086
42,255.69028815898972,-0.9689738502640848,-0.6914505717579615,-0.2471632608305592,-0.33714517969154456
43,76.34655104652907,0.9717412229731446,0.7751860639770318,0.2360487144100924,0.29949264565001843
44,78.75889528373966,0.9808155567436448,0.8857674587068601,0.1949380507998736,0.19452410581047141
45,108.12930194278209,0.950356722629129,0.896843493694051,-0.3111624973444275,-0.2489376612165124
46,263.39511599770685,-0.9933629645279264,-0.7675945536097335,-0.11502182707768785,-0.1522477665835662
47,276.1337539001273,-0.9942751696518752,-0.8171916147311751,0.10684983394341337,-0.031813188878336174
48,83.05522933900754,0.9926631644823466,0.7886386193630405,0.12091253814180587,0.17017871342174784
49,168.10246367208066,0.2061621101127392,0.13470607095807896,-0.9785178508100212,-0.9528178780585377
50,258.18177675931764,-0.9788022981476951,-0.7099528123010679,-0.2048073756991932,-0.2922169223306206
51,132.16556889176243,0.7412081237221803,0.7041234643983261,-0.6712752917605751,-0.5537182187085097
52,242.73101650400326,-0.8888653878422063,-0.6213010417299827,-0.4581684431474131,-0.50748650303031
53,197.60122239849323,-0.3023902268886912,-0.2106231771246876,-0.9531842165511376,-0.9182714565736916
54,169.88265182483593,0.17566480865449086,0.1261978919099611,-0.9844500368227842,-1.0503429644677027
55,246.73632652678862,-0.9186969794985744,-0.6138900117582264,-0.3949631120246493,-0.525482413369106
56,165.05327869570033,0.2579207298591083,0.19420691698808623,-0.9661660815351286,-0.9919012439476536
57,191.55783178861213,-0.20035692471280564,-0.16254181343326302,-0.9797229724364062,-0.9396497654341637
58,215.36641402117897,-0.5788032564144117,-0.34280068352064297,-0.8154672221273354,-0.8595016684646295
59,113.83907628175355,0.9146842332430326,0.9716557126082591,-0.4041692138901793,-0.3238216003990333
60,136.8001010254468,0.6845458205906957,0.6249203669168665,-0.7289698344319955,-0.6217792632833495
61,189.7623000145074,-0.1695610749324311,-0.14752135824179102,-0.9855196811163938,-0.9463282767253367
62,137.05497089007446,0.6812963687025451,0.6266747006195392,-0.7320076898453498,-0.6202717239555511
63,241.42253657484773,-0.878171194931553,-0.6136016603203955,-0.4783464773493041,-0.5261826057365695
64,247.5628051766501,-0.9242984585478246,-0.6544249406072271,-0.38167048553184657,-0.42705305227677226
65,141.8935662525239,0.617124236244415,0.5499523246177656,-0.7868657299944809,-0.6862010274675344
66,243.2666613445925,-0.8931097921739063,-0.7564259828240305,-0.4498387479120513,-0.6755923796648579
67,163.57733128242654,0.28272098132177365,0.22325943305692064,-0.959202192825086,-0.9669357482278043
68,181.10854666406203,-0.019346582123751743,-0.07048497316078506,-0.9998128373651384,-0.9805807917813882
69,244.86794865663325,-0.9053313595524282,-0.707380279631614,-0.4247059328652617,-0.48188925807092053
70,241.58010047362035,-0.8794833296992374,-0.6327155846482844,-0.4759296931072305,-0.4797690208855948
71,138.83369660359062,0.6582468384722855,0.5974720981303574,-0.752802165008338,-0.6453661923907383
72,182.13862106351291,-0.03731731234363191,-0.07954151503231788,-0.9993034665202796,-0.9765540018887389
73,209.00644670061678,-0.4849080260209197,-0.38970104863499144,-0.8745651526904642,-0.8386484643517379
74,30.095490497775813,0.5014426432914032,0.4936500815822778,0.8651908896243248,0.9571778871011365
75,211.23344380055943,-0.518526201007527,-0.4169484967191164,-0.8550617397993561,-0.8265334926437705
76,247.8698001781671,-0.9263301995128872,-0.6356186996851285,-0.3767125714260337,-0.47271950170872434
77,229.31677292063375,-0.7583252007505559,-0.599826512049646,-0.6518764376065675,-0.7452208510012142
78,233.3225761728027,-0.8020110633652762,-0.5794359101366313,-0.5973091780976573,-0.6091459427231873
79,175.48221318464311,0.07876857345539774,0.06775377148239381,-0.9968929289727164,-1.0420455746530293
80,160.358929720202,0.3361267612285533,0.27467013873994084,-0.9418167552055988,-0.922757345584712
81,216.8302600906028,-0.5994464117884327,-0.356820443054652,-0.8004148920366067,-0.8532680942384259
82,64.9253159741218,0.9057561418939744,0.6598308039596963,0.4237992584011239,0.4900734754788574
83,223.6498066132021,-0.6902487980114824,-0.5288979421277726,-0.7235721089454069,-0.7318652873295959
84,283.94009409864725,-0.9705481385740159,-0.8849111026034728,0.2409072657902052,0.13262735941029558
85,203.43962094188993,-0.3977824375328984,-0.2464168376840945,-0.9174797721968512,-0.9023566015875303
86,334.94039658373015,-0.4235608430094459,-1.125857971582422,0.9058676571492812,0.7177090912456523
87,133.4034525419995,0.7265332669777518,0.5673315868174073,-0.6871312916573039,-0.6582754057230954
88,257.08380604611955,-0.9746980563332917,-0.8132304630826441,-0.22352561146343747,-0.363312701716092
89,257.3912571015173,-0.9758834635839978,-0.8566852135433976,-0.21829215630274024,-0.4554240403007944
90,197.2180562677537,-0.2960090830418807,-0.22110250379922736,-0.9551851248615134,-0.9136120570663092
91,170.0543283051985,0.1727142973478905,0.13142304795391502,-0.9849719648252048,-1.0458528676188859
92,117.82694363195355,0.8843615567235731,0.8194117333705456,-0.466802567462368,-0.32833307954957003
93,194.86195786662574,-0.2564911009968916,-0.15550533606054828,-0.966546592311722,-0.9427783785810169
94,197.26385039483745,-0.2967724280482196,-0.20121502219634202,-0.954948232078768,-0.9224545833908957
95,322.01159654751666,-0.6155019709663849,-1.0777778372219888,0.7881353460773698,0.6009580066696727
96,179.84685012656715,0.002672966357460164,0.011577489665463236,-0.9999964276190451,-1.0170680405085588
97,201.29186835793666,-0.36311899753671795,-0.30432468587247374,-0.9317427722434604,-0.8766091649723475
98,136.19997896413204,0.6921434388611324,0.639212670203723,-0.7217599739812993,-0.6094975581226192
99,60.32983205691374,0.8688893659694232,0.6331881174713284,0.4950063329950978,0.5657916289648892
100,54.71201760633716,0.8162587759136795,0.7728184636206467,0.5776864294268143,0.5529101140801109
101,161.7174436075594,0.3137033903664095,0.20133358768617649,-0.9495210281360914,-0.9251557222513712
102,82.32499568318732,0.9910415578182776,0.860066777315469,0.1335538493534414,0.15186821968950226
103,81.74619744778296,0.9896418614572716,0.8995457756412935,0.14355830192429256,0.1508056468455521
104,327.5648987125112,-0.5363439575759711,-1.0955720420959305,0.8439995018788489,0.6441669690786787
105,214.50359209053502,-0.5664579034197674,-0.40944235897136494,-0.8240906768391943,-0.8298709298294238
106,191.98330228146312,-0.20762662027497106,-0.18906519109686837,-0.9782081509337328,-0.9278567355327129
107,129.28463775861266,0.7740100050607683,0.7441083883873918,-0.6331733665164933,-0.5193582532465728
108,187.89704050506575,-0.1373933831370562,-0.09188271803478432,-0.9905165613305787,-0.9710667604870653
109,276.7949717089002,-0.9929758954428192,-0.8681261605665482,0.118316824963873,0.0918691499455444
110,141.23098367950485,0.6261822793402874,0.5386384334756043,-0.7796766977665821,-0.6959233145223026
111,237.038686569034,-0.8390381213768703,-0.6026505014627761,-0.5440726338241726,-0.5527748707332973
112,289.50741887686127,-0.9425982606001504,-0.9090624454219081,0.33392891326384266,0.19127310792008
113,108.32928716588182,0.9492648540246188,1.0271443565315304,-0.3144777208541476,-0.275521618836694
114,234.53770747611622,-0.8144975140265315,-0.5294069732496691,-0.5801670446040521,-0.7306292272321179
115,194.16102302541526,-0.2446478382411175,-0.14885816920301542,-0.9696120024236232,-0.9457338934669804
